Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[73]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::allocate(unsigned long, void const*) [73]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::_M_max_size() const [76]
-----------------------------------------------
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<std::_List_node<Authenticate> > >::construct<Authenticate, Authenticate const&>(std::allocator<std::_List_node<Authenticate> >&, Authenticate*, Authenticate const&) [83]
[74]     0.0    0.00    0.00       5         void __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::construct<Authenticate, Authenticate const&>(Authenticate*, Authenticate const&) [74]
                0.00    0.00       5/20          Authenticate const& std::forward<Authenticate const&>(std::remove_reference<Authenticate const&>::type&) [60]
                0.00    0.00       5/51          operator new(unsigned long, void*) [32]
                0.00    0.00       5/6           Authenticate::Authenticate(Authenticate const&) [68]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [90]
[75]     0.0    0.00    0.00       5         double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [75]
                0.00    0.00       5/5           __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::_Save_errno() [93]
                0.00    0.00       5/5           __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Range_chk::_S_chk(double, std::integral_constant<bool, false>) [92]
                0.00    0.00       5/5           __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::~_Save_errno() [94]
-----------------------------------------------
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::allocate(unsigned long, void const*) [73]
[76]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::_M_max_size() const [76]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<Authenticate>* std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_create_node<Authenticate const&>(Authenticate const&) [87]
[77]     0.0    0.00    0.00       5         std::__allocated_ptr<std::allocator<std::_List_node<Authenticate> > >::__allocated_ptr(std::allocator<std::_List_node<Authenticate> >&, std::_List_node<Authenticate>*) [77]
                0.00    0.00       5/5           std::allocator<std::_List_node<Authenticate> >* std::__addressof<std::allocator<std::_List_node<Authenticate> > >(std::allocator<std::_List_node<Authenticate> >&) [91]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<Authenticate>* std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_create_node<Authenticate const&>(Authenticate const&) [87]
[78]     0.0    0.00    0.00       5         std::__allocated_ptr<std::allocator<std::_List_node<Authenticate> > >::~__allocated_ptr() [78]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<Authenticate>* std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_create_node<Authenticate const&>(Authenticate const&) [87]
[79]     0.0    0.00    0.00       5         std::__allocated_ptr<std::allocator<std::_List_node<Authenticate> > >::operator=(decltype(nullptr)) [79]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_put_node(std::_List_node<Authenticate>*) [86]
[80]     0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::_List_node<Authenticate> > >::deallocate(std::allocator<std::_List_node<Authenticate> >&, std::_List_node<Authenticate>*, unsigned long) [80]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::deallocate(std::_List_node<Authenticate>*, unsigned long) [71]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_clear() [173]
[81]     0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<std::_List_node<Authenticate> > >::destroy<Authenticate>(std::allocator<std::_List_node<Authenticate> >&, Authenticate*) [81]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::destroy<Authenticate>(Authenticate*) [72]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_get_node() [84]
[82]     0.0    0.00    0.00       5         std::allocator_traits<std::allocator<std::_List_node<Authenticate> > >::allocate(std::allocator<std::_List_node<Authenticate> >&, unsigned long) [82]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::allocate(unsigned long, void const*) [73]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<Authenticate>* std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_create_node<Authenticate const&>(Authenticate const&) [87]
[83]     0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<std::_List_node<Authenticate> > >::construct<Authenticate, Authenticate const&>(std::allocator<std::_List_node<Authenticate> >&, Authenticate*, Authenticate const&) [83]
                0.00    0.00       5/20          Authenticate const& std::forward<Authenticate const&>(std::remove_reference<Authenticate const&>::type&) [60]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<std::_List_node<Authenticate> >::construct<Authenticate, Authenticate const&>(Authenticate*, Authenticate const&) [74]
-----------------------------------------------
                0.00    0.00       5/5           std::_List_node<Authenticate>* std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_create_node<Authenticate const&>(Authenticate const&) [87]
[84]     0.0    0.00    0.00       5         std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_get_node() [84]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::_List_node<Authenticate> > >::allocate(std::allocator<std::_List_node<Authenticate> >&, unsigned long) [82]
-----------------------------------------------
                0.00    0.00       5/5           void std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_insert<Authenticate const&>(std::_List_iterator<Authenticate>, Authenticate const&) [88]
[85]     0.0    0.00    0.00       5         std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_inc_size(unsigned long) [85]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_clear() [173]
[86]     0.0    0.00    0.00       5         std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_put_node(std::_List_node<Authenticate>*) [86]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::_List_node<Authenticate> > >::deallocate(std::allocator<std::_List_node<Authenticate> >&, std::_List_node<Authenticate>*, unsigned long) [80]
-----------------------------------------------
                0.00    0.00       5/5           void std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_insert<Authenticate const&>(std::_List_iterator<Authenticate>, Authenticate const&) [88]
[87]     0.0    0.00    0.00       5         std::_List_node<Authenticate>* std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_create_node<Authenticate const&>(Authenticate const&) [87]
                0.00    0.00       5/5           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_get_node() [84]
                0.00    0.00       5/10          std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_get_Node_allocator() [65]
                0.00    0.00       5/5           std::__allocated_ptr<std::allocator<std::_List_node<Authenticate> > >::__allocated_ptr(std::allocator<std::_List_node<Authenticate> >&, std::_List_node<Authenticate>*) [77]
                0.00    0.00       5/20          Authenticate const& std::forward<Authenticate const&>(std::remove_reference<Authenticate const&>::type&) [60]
                0.00    0.00       5/11          std::_List_node<Authenticate>::_M_valptr() [64]
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<std::_List_node<Authenticate> > >::construct<Authenticate, Authenticate const&>(std::allocator<std::_List_node<Authenticate> >&, Authenticate*, Authenticate const&) [83]
                0.00    0.00       5/5           std::__allocated_ptr<std::allocator<std::_List_node<Authenticate> > >::operator=(decltype(nullptr)) [79]
                0.00    0.00       5/5           std::__allocated_ptr<std::allocator<std::_List_node<Authenticate> > >::~__allocated_ptr() [78]
-----------------------------------------------
                0.00    0.00       5/5           std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::push_back(Authenticate const&) [89]
[88]     0.0    0.00    0.00       5         void std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_insert<Authenticate const&>(std::_List_iterator<Authenticate>, Authenticate const&) [88]
                0.00    0.00       5/20          Authenticate const& std::forward<Authenticate const&>(std::remove_reference<Authenticate const&>::type&) [60]
                0.00    0.00       5/5           std::_List_node<Authenticate>* std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_create_node<Authenticate const&>(Authenticate const&) [87]
                0.00    0.00       5/5           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_M_inc_size(unsigned long) [85]
-----------------------------------------------
                0.00    0.00       5/5           file_to_list() [114]
[89]     0.0    0.00    0.00       5         std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::push_back(Authenticate const&) [89]
                0.00    0.00       5/6           std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::end() [69]
                0.00    0.00       5/5           void std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::_M_insert<Authenticate const&>(std::_List_iterator<Authenticate>, Authenticate const&) [88]
-----------------------------------------------
                0.00    0.00       1/5           check_annual_income(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [123]
                0.00    0.00       2/5           check_age(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [129]
                0.00    0.00       2/5           check_dependants(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [117]
[90]     0.0    0.00    0.00       5         std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [90]
                0.00    0.00       5/5           double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [75]
-----------------------------------------------
                0.00    0.00       5/5           std::__allocated_ptr<std::allocator<std::_List_node<Authenticate> > >::__allocated_ptr(std::allocator<std::_List_node<Authenticate> >&, std::_List_node<Authenticate>*) [77]
[91]     0.0    0.00    0.00       5         std::allocator<std::_List_node<Authenticate> >* std::__addressof<std::allocator<std::_List_node<Authenticate> > >(std::allocator<std::_List_node<Authenticate> >&) [91]
-----------------------------------------------
                0.00    0.00       5/5           double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [75]
[92]     0.0    0.00    0.00       5         __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Range_chk::_S_chk(double, std::integral_constant<bool, false>) [92]
-----------------------------------------------
                0.00    0.00       5/5           double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [75]
[93]     0.0    0.00    0.00       5         __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::_Save_errno() [93]
-----------------------------------------------
                0.00    0.00       5/5           double __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*) [75]
[94]     0.0    0.00    0.00       5         __gnu_cxx::__stoa<double, double, char>(double (*)(char const*, char**), char const*, char const*, unsigned long*)::_Save_errno::~_Save_errno() [94]
-----------------------------------------------
                0.00    0.00       1/4           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
                0.00    0.00       1/4           Citizen_Data_View() [120]
                0.00    0.00       1/4           Citizen_Data_Modify() [122]
                0.00    0.00       1/4           list_to_file() [115]
[95]     0.0    0.00    0.00       4         std::__cxx11::list<Citizen, std::allocator<Citizen> >::begin() [95]
                0.00    0.00       4/190         std::_List_iterator<Citizen>::_List_iterator(std::__detail::_List_node_base*) [18]
-----------------------------------------------
                0.00    0.00       4/4           list_to_file() [115]
[96]     0.0    0.00    0.00       4         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [96]
-----------------------------------------------
                0.00    0.00       1/3           std::tuple_element<0ul, std::tuple<int (*)()> >::type&& std::get<0ul, int (*)()>(std::tuple<int (*)()>&&) [186]
                0.00    0.00       1/3           std::__invoke_result<int (*)()>::type std::__invoke<int (*)()>(int (*&&)()) [188]
                0.00    0.00       1/3           int std::__invoke_impl<int, int (*)()>(std::__invoke_other, int (*&&)()) [185]
[97]     0.0    0.00    0.00       3         int (*&&std::forward<int (*)()>(std::remove_reference<int (*)()>::type&))() [97]
-----------------------------------------------
                0.00    0.00       1/2           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
                0.00    0.00       1/2           Citizen::Citizen_Data_Modify(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [136]
[98]     0.0    0.00    0.00       2         check_name(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [98]
-----------------------------------------------
                0.00    0.00       1/2           __gthread_mutex_lock(pthread_mutex_t*) [130]
                0.00    0.00       1/2           __gthread_mutex_unlock(pthread_mutex_t*) [131]
[99]     0.0    0.00    0.00       2         __gthread_active_p() [99]
-----------------------------------------------
                0.00    0.00       1/2           Citizen::Citizen_Data_Modify(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [136]
                0.00    0.00       1/2           Citizen_Data_View() [120]
[100]    0.0    0.00    0.00       2         Citizen::Citizen_Data_View() [100]
-----------------------------------------------
                0.00    0.00       1/2           Zone_1_Citizen_Register() [125]
                0.00    0.00       1/2           file_to_list() [114]
[101]    0.0    0.00    0.00       2         Citizen::Citizen() [101]
-----------------------------------------------
                0.00    0.00       2/2           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [103]
[102]    0.0    0.00    0.00       2         std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [102]
-----------------------------------------------
                0.00    0.00       2/2           std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [108]
[103]    0.0    0.00    0.00       2         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [103]
                0.00    0.00       2/2           std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [102]
-----------------------------------------------
                0.00    0.00       1/2           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [153]
                0.00    0.00       1/2           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [159]
[104]    0.0    0.00    0.00       2         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [104]
                0.00    0.00       2/2           std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [109]
-----------------------------------------------
                0.00    0.00       1/2           std::thread::joinable() const [142]
                0.00    0.00       1/2           std::thread::thread<int (&)(), , void>(int (&)()) [169]
[105]    0.0    0.00    0.00       2         std::thread::id::id() [105]
-----------------------------------------------
                0.00    0.00       2/2           std::__detail::_List_node_header::_List_node_header() [107]
[106]    0.0    0.00    0.00       2         std::__detail::_List_node_header::_M_init() [106]
-----------------------------------------------
                0.00    0.00       1/2           std::__cxx11::_List_base<Citizen, std::allocator<Citizen> >::_List_impl::_List_impl() [176]
                0.00    0.00       1/2           std::__cxx11::_List_base<Authenticate, std::allocator<Authenticate> >::_List_impl::_List_impl() [171]
[107]    0.0    0.00    0.00       2         std::__detail::_List_node_header::_List_node_header() [107]
                0.00    0.00       2/2           std::__detail::_List_node_header::_M_init() [106]
-----------------------------------------------
                0.00    0.00       2/2           std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [109]
[108]    0.0    0.00    0.00       2         std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [108]
                0.00    0.00       2/2           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [103]
-----------------------------------------------
                0.00    0.00       2/2           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [104]
[109]    0.0    0.00    0.00       2         std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [109]
                0.00    0.00       2/2           std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [108]
-----------------------------------------------
                0.00    0.00       1/2           std::thread::thread<int (&)(), , void>(int (&)()) [169]
                0.00    0.00       1/2           std::thread::_State_impl<std::thread::_Invoker<std::tuple<int (*)()> > >::_State_impl<int (&)()>(int (&)()) [164]
[110]    0.0    0.00    0.00       2         int (&std::forward<int (&)()>(std::remove_reference<int (&)()>::type&))() [110]
-----------------------------------------------
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
[111]    0.0    0.00    0.00       1         check_ssid(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [111]
-----------------------------------------------
                0.00    0.00       1/1           Dynaland_Central_Representative() [126]
[112]    0.0    0.00    0.00       1         login_page() [112]
                0.00    0.00       2/139         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [24]
                0.00    0.00       1/602         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [11]
                0.00    0.00       1/1           std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::begin() [181]
                0.00    0.00       1/6           std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::end() [69]
                0.00    0.00       1/1           std::_List_iterator<Authenticate>::operator*() const [141]
                0.00    0.00       1/6           Authenticate::Authenticate(Authenticate const&) [68]
                0.00    0.00       1/1           Authenticate::get_admin_id[abi:cxx11]() [132]
                0.00    0.00       1/1           Authenticate::get_password[abi:cxx11]() [133]
                0.00    0.00       1/7           Authenticate::~Authenticate() [66]
                0.00    0.00       1/1           std::operator!=(std::_List_iterator<Authenticate> const&, std::_List_iterator<Authenticate> const&) [190]
-----------------------------------------------
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
[113]    0.0    0.00    0.00       1         check_gender(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [113]
                0.00    0.00       1/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [61]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[114]    0.0    0.00    0.00       1         file_to_list() [114]
                0.00    0.00     595/602         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [11]
                0.00    0.00      45/45          Citizen::Initial_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [52]
                0.00    0.00      45/46          std::__cxx11::list<Citizen, std::allocator<Citizen> >::push_back(Citizen const&) [50]
                0.00    0.00       5/5           Authenticate::create_account(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [70]
                0.00    0.00       5/5           std::__cxx11::list<Authenticate, std::allocator<Authenticate> >::push_back(Authenticate const&) [89]
                0.00    0.00       1/1           Authenticate::Authenticate() [134]
                0.00    0.00       1/2           Citizen::Citizen() [101]
                0.00    0.00       1/93          Citizen::~Citizen() [28]
                0.00    0.00       1/7           Authenticate::~Authenticate() [66]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[115]    0.0    0.00    0.00       1         list_to_file() [115]
                0.00    0.00      76/170         std::_List_iterator<Citizen>::operator->() const [22]
                0.00    0.00      76/76          Citizen::ret_zone_id[abi:cxx11]() [31]
                0.00    0.00      76/104         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [27]
                0.00    0.00      47/186         std::__cxx11::list<Citizen, std::allocator<Citizen> >::end() [19]
                0.00    0.00      47/185         std::operator!=(std::_List_iterator<Citizen> const&, std::_List_iterator<Citizen> const&) [20]
                0.00    0.00      46/136         std::_List_iterator<Citizen>::operator++(int) [26]
                0.00    0.00       4/4           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [96]
                0.00    0.00       1/1           std::__cxx11::list<Citizen, std::allocator<Citizen> >::empty() const [143]
                0.00    0.00       1/4           std::__cxx11::list<Citizen, std::allocator<Citizen> >::begin() [95]
-----------------------------------------------
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
[116]    0.0    0.00    0.00       1         check_area_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [116]
                0.00    0.00       1/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [61]
-----------------------------------------------
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
[117]    0.0    0.00    0.00       1         check_dependants(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [117]
                0.00    0.00       2/5           std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*) [90]
-----------------------------------------------
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
[118]    0.0    0.00    0.00       1         check_house_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [118]
                0.00    0.00       1/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [61]
-----------------------------------------------
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
[119]    0.0    0.00    0.00       1         check_occupation(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [119]
-----------------------------------------------
                0.00    0.00       1/1           Data_Maintainance() [121]
[120]    0.0    0.00    0.00       1         Citizen_Data_View() [120]
                0.00    0.00      47/170         std::_List_iterator<Citizen>::operator->() const [22]
                0.00    0.00      46/137         Citizen::ret_ssid[abi:cxx11]() [25]
                0.00    0.00      46/139         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [24]
                0.00    0.00      46/186         std::__cxx11::list<Citizen, std::allocator<Citizen> >::end() [19]
                0.00    0.00      46/185         std::operator!=(std::_List_iterator<Citizen> const&, std::_List_iterator<Citizen> const&) [20]
                0.00    0.00      45/136         std::_List_iterator<Citizen>::operator++(int) [26]
                0.00    0.00       1/4           std::__cxx11::list<Citizen, std::allocator<Citizen> >::begin() [95]
                0.00    0.00       1/2           Citizen::Citizen_Data_View() [100]
-----------------------------------------------
                0.00    0.00       1/1           Dynaland_Central_Representative() [126]
[121]    0.0    0.00    0.00       1         Data_Maintainance() [121]
                0.00    0.00      11/31          std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [56]
                0.00    0.00       3/14          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [61]
                0.00    0.00       1/602         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [11]
                0.00    0.00       1/1           Citizen_Data_Modify() [122]
                0.00    0.00       1/1           Citizen_Data_View() [120]
-----------------------------------------------
                0.00    0.00       1/1           Data_Maintainance() [121]
[122]    0.0    0.00    0.00       1         Citizen_Data_Modify() [122]
                0.00    0.00      47/170         std::_List_iterator<Citizen>::operator->() const [22]
                0.00    0.00      46/137         Citizen::ret_ssid[abi:cxx11]() [25]
                0.00    0.00      46/139         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [24]
                0.00    0.00      46/186         std::__cxx11::list<Citizen, std::allocator<Citizen> >::end() [19]
                0.00    0.00      46/185         std::operator!=(std::_List_iterator<Citizen> const&, std::_List_iterator<Citizen> const&) [20]
                0.00    0.00      45/136         std::_List_iterator<Citizen>::operator++(int) [26]
                0.00    0.00       2/31          std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [56]
                0.00    0.00       1/4           std::__cxx11::list<Citizen, std::allocator<Citizen> >::begin() [95]
                0.00    0.00       1/602         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [11]
                0.00    0.00       1/1           Citizen::Citizen_Data_Modify(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [136]
-----------------------------------------------
                0.00    0.00       1/1           Citizen::Citizen_Data_Create(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [135]
[123]    0.0    0.00    0.00       1         check_annual_income(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [123]
